# Response Point
# Name,P1 - Rotate1.FD9 (degree),P2 - NumberOfMach,P3 - total-drag-force-op (N),P4 - airbrake-drag-op (N),P5 - base-body-drag-op (N),P6 - coefficient-of-drag-op
Name,P1,P2,P3,P4,P5,P6
Response Point,48,0.45,137.71606931442372,76.710876970175164,58.253190010104881,1.1460984019227458

# Response Chart for P6 - coefficient-of-drag-op
# P1 - Rotate1.FD9 (degree),P2 - NumberOfMach,P6 - coefficient-of-drag-op
P1,P2,P6
55.833333333333329,0.625,1.2438358081419614
59.75,0.625,1.3099510090088293
63.666666666666664,0.625,1.3787968032087912
67.583333333333329,0.625,1.4497491998164733
71.5,0.625,1.522537653133945
75.416666666666657,0.625,1.5970033318301726
79.333333333333329,0.625,1.6730457466980804
83.25,0.625,1.7505908662714764
87.166666666666657,0.625,1.8295635352756188
91.083333333333329,0.625,1.9098658772395258
95,0.625,1.9913659272388808
1,0.65416666666666667,0.517152949442293
4.9166666666666661,0.65416666666666667,0.56504157239623121
8.8333333333333321,0.65416666666666667,0.61365035502341692
12.75,0.65416666666666667,0.66279094077916345
16.666666666666664,0.65416666666666667,0.7122840588018462
20.583333333333332,0.65416666666666667,0.761994497894281
24.5,0.65416666666666667,0.81186438983251186
28.416666666666664,0.65416666666666667,0.86193712144317758
32.333333333333329,0.65416666666666667,0.91236569941660428
36.25,0.65416666666666667,0.96340326489439765
40.166666666666664,0.65416666666666667,1.0153791126523324
44.083333333333329,0.65416666666666667,1.0686704186311113
48,0.65416666666666667,1.123685736954644
51.916666666666664,0.65416666666666667,1.1808610260574719
55.833333333333329,0.65416666666666667,1.2415813203769903
59.75,0.65416666666666667,1.3077750948252389
63.666666666666664,0.65416666666666667,1.3768151210272848
67.583333333333329,0.65416666666666667,1.4480798820370759
71.5,0.65416666666666667,1.5212964986319732
75.416666666666657,0.65416666666666667,1.5962889061875283
79.333333333333329,0.65416666666666667,1.6729260465878406
83.25,0.65416666666666667,1.7510952281487311
87.166666666666657,0.65416666666666667,1.8306813562512845
91.083333333333329,0.65416666666666667,1.9115518538346636
95,0.65416666666666667,1.9935500357145073
1,0.68333333333333335,0.51524740109066114
4.9166666666666661,0.68333333333333335,0.56310594296853511
8.8333333333333321,0.68333333333333335,0.61168358735777628
12.75,0.68333333333333335,0.66080764360659783
16.666666666666664,0.68333333333333335,0.71031325941614909
20.583333333333332,0.68333333333333335,0.76007514787679886
24.5,0.68333333333333335,0.81003818423497465
28.416666666666664,0.68333333333333335,0.8602401079317844
32.333333333333329,0.68333333333333335,0.91082081014879313
36.25,0.68333333333333335,0.96201600708446677
40.166666666666664,0.68333333333333335,1.0141380425858855
44.083333333333329,0.68333333333333335,1.0675527501415278
48,0.68333333333333335,1.1226667116138356
51.916666666666664,0.68333333333333335,1.1799230673379812
55.833333333333329,0.68333333333333335,1.2406884387092445
59.75,0.68333333333333335,1.3069987570694652
63.666666666666664,0.68333333333333335,1.3762315533777918
67.583333333333329,0.68333333333333335,1.4477688254328618
71.5,0.68333333333333335,1.5213396744397507
75.416666666666657,0.68333333333333335,1.5967575449291291
79.333333333333329,0.68333333333333335,1.6738690907625926
83.25,0.68333333333333335,1.7525317617073608
87.166666666666657,0.68333333333333335,1.8325988667827617
91.083333333333329,0.68333333333333335,1.9139102236256356
95,0.68333333333333335,1.9962897777892492
1,0.7125,0.51353677046429236
4.9166666666666661,0.7125,0.56136875531273955
8.8333333333333321,0.7125,0.609929770148873
12.75,0.7125,0.65906616668652251
16.666666666666664,0.7125,0.70863055993282342
20.583333333333332,0.7125,0.75850987405122572
24.5,0.7125,0.80865280447332644
28.416666666666664,0.7125,0.85909090212998185
32.333333333333329,0.7125,0.909948476436841
36.25,0.7125,0.961439281895738
40.166666666666664,0.7125,1.0138521776510865
