Time,Xg,Yg,Zg,Xg_high,Yg_high,Zg_high,Pressure,Temperature,Altitude,BNO_X,BNO_Y,BNO_Z,BNO_I,BNO_J,BNO_K,BNO_Real,State,Airbrake_pct,Airbrake_dir,Predicted_Apogee,Cd_Add_Cmd,I2C_Fallback,I2C_FailCount,Potentiometer,Velocity,Target_Cd_Raw,Apo_No_Brakes,Apo_Max_Brakes,Armed,Max_Altitude,Max_Velocity,Max_Accel_g,Ignition_Time_ms,Apogee_Time_ms,Active_Target_Alt,Fallback_Tier,Fallback_Apo_At_Decision_M
47183,0.01,0.02,0.98,0.44,0.00,1.23,935.89,22.83,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,200.92,0.0000,0.0,0.0,0,0.0,200.9,1.37,0,0,9144.0,1,0.0
47233,0.00,0.02,1.00,0.49,0.00,1.23,935.88,22.84,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,201.43,0.0000,0.0,0.0,0,0.0,201.4,1.37,0,0,9144.0,1,0.0
47283,0.02,0.03,1.00,0.44,0.00,1.18,935.82,22.83,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,201.95,0.0000,0.0,0.0,0,0.0,201.9,1.37,0,0,9144.0,1,0.0
47333,0.01,0.01,1.00,0.44,0.00,1.13,935.84,22.85,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,202.47,0.0000,0.0,0.0,0,0.0,202.5,1.37,0,0,9144.0,1,0.0
47383,0.00,0.01,1.00,0.49,0.00,1.23,935.80,22.85,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,202.99,0.0000,0.0,0.0,0,0.0,203.0,1.37,0,0,9144.0,1,0.0
47433,0.01,0.02,1.00,0.44,-0.05,1.18,935.82,22.85,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,203.50,0.0000,0.0,0.0,0,0.0,203.5,1.37,0,0,9144.0,1,0.0
47483,0.00,0.02,1.02,0.49,0.00,1.23,935.84,22.85,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,204.03,0.0000,0.0,0.0,0,0.0,204.0,1.37,0,0,9144.0,1,0.0
47533,0.00,0.02,1.01,0.49,0.00,1.18,935.83,22.85,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,204.56,0.0000,0.0,0.0,0,0.0,204.6,1.37,0,0,9144.0,1,0.0
47583,0.01,0.02,1.00,0.44,0.00,1.18,935.83,22.86,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,205.07,0.0000,0.0,0.0,0,0.0,205.1,1.37,0,0,9144.0,1,0.0
47633,0.01,0.03,0.99,0.49,0.00,1.27,935.86,22.87,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,205.59,0.0000,0.0,0.0,0,0.0,205.6,1.37,0,0,9144.0,1,0.0
47683,0.00,0.02,1.00,0.44,0.00,1.18,935.83,22.86,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,206.10,0.0000,0.0,0.0,0,0.0,206.1,1.37,0,0,9144.0,1,0.0
47733,0.03,0.03,1.00,0.39,0.00,1.18,935.84,22.86,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,206.62,0.0000,0.0,0.0,0,0.0,206.6,1.37,0,0,9144.0,1,0.0
47783,0.01,0.00,1.02,0.44,0.00,1.23,935.86,22.87,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,207.15,0.0000,0.0,0.0,0,0.0,207.2,1.37,0,0,9144.0,1,0.0
47833,-0.04,-0.02,1.03,0.54,0.00,1.18,935.86,22.87,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,207.68,0.0000,0.0,0.0,0,0.0,207.7,1.37,0,0,9144.0,1,0.0
47883,-0.04,0.00,1.04,0.54,0.00,1.18,935.94,22.88,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,208.22,0.0000,0.0,0.0,0,0.0,208.2,1.37,0,0,9144.0,1,0.0
47933,-0.00,0.02,1.02,0.49,0.00,1.18,935.87,22.88,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,208.75,0.0000,0.0,0.0,0,0.0,208.7,1.37,0,0,9144.0,1,0.0
47983,0.02,0.05,0.98,0.49,0.00,1.23,935.89,22.88,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,209.26,0.0000,0.0,0.0,0,0.0,209.3,1.37,0,0,9144.0,1,0.0
48033,0.02,0.03,0.98,0.44,0.00,1.18,935.85,22.88,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,209.77,0.0000,0.0,0.0,0,0.0,209.8,1.37,0,0,9144.0,1,0.0
48083,0.02,0.02,0.97,0.49,0.00,1.18,935.90,22.89,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,210.27,0.0000,0.0,0.0,0,0.0,210.3,1.37,0,0,9144.0,1,0.0
48133,0.00,0.01,0.98,0.49,0.00,1.23,935.86,22.89,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,210.78,0.0000,0.0,0.0,0,0.0,210.8,1.37,0,0,9144.0,1,0.0
48183,0.00,0.00,0.98,0.49,-0.05,1.18,935.93,22.89,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,211.29,0.0000,0.0,0.0,0,0.0,211.3,1.37,0,0,9144.0,1,0.0
48233,-0.00,0.01,0.99,0.49,0.00,1.18,935.90,22.90,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,211.80,0.0000,0.0,0.0,0,0.0,211.8,1.37,0,0,9144.0,1,0.0
48283,0.01,0.02,0.99,0.49,0.00,1.13,935.88,22.89,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,212.32,0.0000,0.0,0.0,0,0.0,212.3,1.37,0,0,9144.0,1,0.0
48333,0.00,0.02,0.99,0.54,-0.05,1.23,935.88,22.90,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,212.83,0.0000,0.0,0.0,0,0.0,212.8,1.37,0,0,9144.0,1,0.0
48383,0.01,0.01,1.00,0.49,0.00,1.27,935.90,22.90,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,213.35,0.0000,0.0,0.0,0,0.0,213.3,1.37,0,0,9144.0,1,0.0
48433,0.01,0.00,1.01,0.44,0.00,1.23,935.84,22.90,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,213.87,0.0000,0.0,0.0,0,0.0,213.9,1.37,0,0,9144.0,1,0.0
48483,-0.01,0.00,1.03,0.49,0.00,1.23,935.85,22.90,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,214.40,0.0000,0.0,0.0,0,0.0,214.4,1.37,0,0,9144.0,1,0.0
48533,-0.02,-0.00,1.02,0.49,0.00,1.23,935.92,22.91,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,214.93,0.0000,0.0,0.0,0,0.0,214.9,1.37,0,0,9144.0,1,0.0
48583,-0.01,-0.02,1.01,0.54,-0.05,1.13,935.94,22.91,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,215.45,0.0000,0.0,0.0,0,0.0,215.5,1.37,0,0,9144.0,1,0.0
48633,0.00,0.01,0.99,0.49,-0.05,1.13,935.91,22.91,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,215.97,0.0000,0.0,0.0,0,0.0,216.0,1.37,0,0,9144.0,1,0.0
48683,0.01,0.02,1.00,0.44,0.05,1.13,935.86,22.91,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,216.48,0.0000,0.0,0.0,0,0.0,216.5,1.37,0,0,9144.0,1,0.0
48733,0.01,0.03,1.00,0.44,0.00,1.23,935.89,22.92,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,217.00,0.0000,0.0,0.0,0,0.0,217.0,1.37,0,0,9144.0,1,0.0
48783,0.00,0.01,0.99,0.44,-0.05,1.18,935.85,22.93,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,217.51,0.0000,0.0,0.0,0,0.0,217.5,1.37,0,0,9144.0,1,0.0
48833,-0.00,0.01,0.99,0.49,0.00,1.18,935.87,22.93,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,218.03,0.0000,0.0,0.0,0,0.0,218.0,1.37,0,0,9144.0,1,0.0
48883,0.00,0.01,1.00,0.44,0.00,1.23,935.91,22.93,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,218.55,0.0000,0.0,0.0,0,0.0,218.5,1.37,0,0,9144.0,1,0.0
48933,0.00,0.01,1.00,0.49,0.00,1.13,935.86,22.93,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,219.07,0.0000,0.0,0.0,0,0.0,219.1,1.37,0,0,9144.0,1,0.0
48983,0.00,0.04,1.02,0.44,-0.05,1.18,935.87,22.94,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,219.59,0.0000,0.0,0.0,0,0.0,219.6,1.37,0,0,9144.0,1,0.0
49033,-0.00,0.03,1.02,0.49,0.00,1.23,935.82,22.94,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,220.12,0.0000,0.0,0.0,0,0.0,220.1,1.37,0,0,9144.0,1,0.0
49083,0.00,0.02,1.02,0.49,0.00,1.23,935.88,22.94,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,220.65,0.0000,0.0,0.0,0,0.0,220.6,1.37,0,0,9144.0,1,0.0
49133,0.00,0.00,1.02,0.44,0.00,1.18,935.84,22.94,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,221.17,0.0000,0.0,0.0,0,0.0,221.2,1.37,0,0,9144.0,1,0.0
49183,0.01,0.00,1.00,0.49,-0.05,1.27,935.82,22.94,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,221.69,0.0000,0.0,0.0,0,0.0,221.7,1.37,0,0,9144.0,1,0.0
49233,0.00,0.02,1.00,0.44,0.00,1.23,935.86,22.95,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,222.21,0.0000,0.0,0.0,0,0.0,222.2,1.37,0,0,9144.0,1,0.0
49283,0.01,0.03,1.00,0.49,0.00,1.23,935.86,22.95,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,222.73,0.0000,0.0,0.0,0,0.0,222.7,1.37,0,0,9144.0,1,0.0
49333,0.02,0.03,0.99,0.44,0.00,1.23,935.90,22.95,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,223.24,0.0000,0.0,0.0,0,0.0,223.2,1.37,0,0,9144.0,1,0.0
49383,0.01,0.02,1.00,0.49,0.00,1.18,935.86,22.95,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,223.75,0.0000,0.0,0.0,0,0.0,223.8,1.37,0,0,9144.0,1,0.0
49433,0.01,0.02,1.00,0.44,-0.05,1.18,935.87,22.95,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,224.27,0.0000,0.0,0.0,0,0.0,224.3,1.37,0,0,9144.0,1,0.0
49483,0.01,0.02,1.00,0.49,-0.05,1.18,935.92,22.96,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,224.79,0.0000,0.0,0.0,0,0.0,224.8,1.37,0,0,9144.0,1,0.0
49533,0.00,0.02,1.00,0.44,-0.05,1.18,935.92,22.96,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,225.31,0.0000,0.0,0.0,0,0.0,225.3,1.37,0,0,9144.0,1,0.0
49583,0.00,0.02,1.01,0.49,-0.05,1.23,935.87,22.97,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,225.84,0.0000,0.0,0.0,0,0.0,225.8,1.37,0,0,9144.0,1,0.0
49633,0.01,0.02,1.01,0.44,0.00,1.23,935.90,22.97,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,226.36,0.0000,0.0,0.0,0,0.0,226.4,1.37,0,0,9144.0,1,0.0
49683,0.00,0.03,1.00,0.44,0.00,1.18,935.89,22.97,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,226.88,0.0000,0.0,0.0,0,0.0,226.9,1.37,0,0,9144.0,1,0.0
49733,0.00,0.03,1.00,0.44,0.00,1.13,935.91,22.97,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,227.39,0.0000,0.0,0.0,0,0.0,227.4,1.37,0,0,9144.0,1,0.0
49783,0.00,0.02,1.00,0.44,0.00,1.23,935.90,22.98,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,227.91,0.0000,0.0,0.0,0,0.0,227.9,1.37,0,0,9144.0,1,0.0
49833,0.00,0.02,1.00,0.44,0.00,1.18,935.91,22.98,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,228.43,0.0000,0.0,0.0,0,0.0,228.4,1.37,0,0,9144.0,1,0.0
49883,0.00,0.02,1.00,0.44,0.00,1.27,935.94,22.98,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,228.95,0.0000,0.0,0.0,0,0.0,228.9,1.37,0,0,9144.0,1,0.0
49933,0.02,0.02,1.00,0.44,0.00,1.23,935.91,22.99,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,229.46,0.0000,0.0,0.0,0,0.0,229.5,1.37,0,0,9144.0,1,0.0
49983,0.01,0.02,1.00,0.49,0.00,1.18,935.91,22.99,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,229.98,0.0000,0.0,0.0,0,0.0,230.0,1.37,0,0,9144.0,1,0.0
50033,0.00,0.02,1.00,0.49,0.00,1.23,935.93,23.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,230.50,0.0000,0.0,0.0,0,0.0,230.5,1.37,0,0,9144.0,1,0.0
50083,0.00,0.01,1.00,0.44,0.00,1.18,935.91,23.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,231.02,0.0000,0.0,0.0,0,0.0,231.0,1.37,0,0,9144.0,1,0.0
50133,0.01,0.03,1.00,0.44,-0.05,1.18,935.90,23.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,231.54,0.0000,0.0,0.0,0,0.0,231.5,1.37,0,0,9144.0,1,0.0
50183,0.02,0.02,1.00,0.44,-0.05,1.18,935.89,23.01,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,232.05,0.0000,0.0,0.0,0,0.0,232.1,1.37,0,0,9144.0,1,0.0
50233,0.00,0.01,1.00,0.49,0.00,1.18,935.88,23.01,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,232.57,0.0000,0.0,0.0,0,0.0,232.6,1.37,0,0,9144.0,1,0.0
50283,-0.01,0.01,1.01,0.49,0.00,1.18,935.87,23.01,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,233.09,0.0000,0.0,0.0,0,0.0,233.1,1.37,0,0,9144.0,1,0.0
50333,0.01,0.03,1.01,0.44,0.00,1.18,935.87,23.01,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,233.61,0.0000,0.0,0.0,0,0.0,233.6,1.37,0,0,9144.0,1,0.0
50383,0.01,0.02,1.02,0.49,-0.05,1.18,935.88,23.02,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,234.14,0.0000,0.0,0.0,0,0.0,234.1,1.37,0,0,9144.0,1,0.0
50433,0.00,0.01,1.01,0.49,0.00,1.18,935.85,23.02,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,234.66,0.0000,0.0,0.0,0,0.0,234.7,1.37,0,0,9144.0,1,0.0
50483,0.01,0.01,0.99,0.44,0.00,1.23,935.90,23.03,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,235.17,0.0000,0.0,0.0,0,0.0,235.2,1.37,0,0,9144.0,1,0.0
50533,0.01,0.01,1.00,0.49,0.00,1.18,935.91,23.04,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,235.69,0.0000,0.0,0.0,0,0.0,235.7,1.37,0,0,9144.0,1,0.0
50583,0.00,0.02,1.00,0.44,0.00,1.18,935.90,23.04,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,236.21,0.0000,0.0,0.0,0,0.0,236.2,1.37,0,0,9144.0,1,0.0
50633,0.00,0.02,1.00,0.49,0.00,1.18,935.85,23.04,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,236.72,0.0000,0.0,0.0,0,0.0,236.7,1.37,0,0,9144.0,1,0.0
50683,0.01,0.02,1.00,0.44,0.00,1.18,935.87,23.04,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,237.24,0.0000,0.0,0.0,0,0.0,237.2,1.37,0,0,9144.0,1,0.0
50733,0.00,0.02,1.02,0.49,0.00,1.18,935.85,23.05,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,237.77,0.0000,0.0,0.0,0,0.0,237.8,1.37,0,0,9144.0,1,0.0
50783,-0.00,0.02,1.01,0.49,0.00,1.18,935.88,23.05,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,238.29,0.0000,0.0,0.0,0,0.0,238.3,1.37,0,0,9144.0,1,0.0
50833,0.00,0.01,1.00,0.44,0.00,1.23,935.91,23.06,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,238.81,0.0000,0.0,0.0,0,0.0,238.8,1.37,0,0,9144.0,1,0.0
50883,0.01,0.01,1.00,0.49,0.00,1.23,935.94,23.05,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,239.33,0.0000,0.0,0.0,0,0.0,239.3,1.37,0,0,9144.0,1,0.0
50933,0.00,0.02,1.00,0.44,-0.05,1.23,935.84,23.06,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,239.84,0.0000,0.0,0.0,0,0.0,239.8,1.37,0,0,9144.0,1,0.0
50983,0.01,0.02,1.00,0.49,-0.05,1.18,935.88,23.06,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,240.36,0.0000,0.0,0.0,0,0.0,240.4,1.37,0,0,9144.0,1,0.0
51033,0.00,0.02,1.00,0.44,0.00,1.18,935.90,23.07,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,240.88,0.0000,0.0,0.0,0,0.0,240.9,1.37,0,0,9144.0,1,0.0
51083,0.00,0.02,1.00,0.49,0.00,1.18,935.92,23.07,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,241.39,0.0000,0.0,0.0,0,0.0,241.4,1.37,0,0,9144.0,1,0.0
51133,0.00,0.02,1.01,0.44,0.00,1.18,935.90,23.07,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,241.92,0.0000,0.0,0.0,0,0.0,241.9,1.37,0,0,9144.0,1,0.0
51183,0.00,0.00,1.00,0.44,0.00,1.23,935.95,23.08,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,242.43,0.0000,0.0,0.0,0,0.0,242.4,1.37,0,0,9144.0,1,0.0
51233,-0.01,0.00,1.01,0.49,0.00,1.23,935.93,23.08,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,242.96,0.0000,0.0,0.0,0,0.0,243.0,1.37,0,0,9144.0,1,0.0
51283,-0.00,0.02,1.02,0.49,0.00,1.23,935.98,23.08,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,243.48,0.0000,0.0,0.0,0,0.0,243.5,1.37,0,0,9144.0,1,0.0
51333,0.00,0.02,1.02,0.49,0.00,1.23,935.95,23.09,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,244.01,0.0000,0.0,0.0,0,0.0,244.0,1.37,0,0,9144.0,1,0.0
51383,-0.00,0.02,1.01,0.49,0.00,1.18,935.95,23.09,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,244.54,0.0000,0.0,0.0,0,0.0,244.5,1.37,0,0,9144.0,1,0.0
51433,-0.00,0.01,1.00,0.44,0.00,1.18,935.93,23.09,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,245.05,0.0000,0.0,0.0,0,0.0,245.1,1.37,0,0,9144.0,1,0.0
51483,0.01,0.02,0.99,0.49,-0.05,1.23,935.91,23.09,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,245.56,0.0000,0.0,0.0,0,0.0,245.6,1.37,0,0,9144.0,1,0.0
51533,0.00,0.01,1.00,0.44,-0.05,1.13,935.95,23.10,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,246.08,0.0000,0.0,0.0,0,0.0,246.1,1.37,0,0,9144.0,1,0.0
51583,0.00,0.02,1.01,0.49,0.00,1.23,935.94,23.10,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,246.60,0.0000,0.0,0.0,0,0.0,246.6,1.37,0,0,9144.0,1,0.0
51633,0.00,0.02,1.01,0.49,0.00,1.23,935.97,23.10,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,247.12,0.0000,0.0,0.0,0,0.0,247.1,1.37,0,0,9144.0,1,0.0
51683,-0.00,0.02,1.01,0.49,-0.05,1.18,935.88,23.11,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,247.65,0.0000,0.0,0.0,0,0.0,247.6,1.37,0,0,9144.0,1,0.0
51733,0.00,0.02,1.00,0.49,0.00,1.13,935.89,23.12,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,248.17,0.0000,0.0,0.0,0,0.0,248.2,1.37,0,0,9144.0,1,0.0
51783,0.00,0.02,1.00,0.44,0.00,1.18,935.89,23.12,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,248.68,0.0000,0.0,0.0,0,0.0,248.7,1.37,0,0,9144.0,1,0.0
51833,0.01,0.02,0.99,0.44,0.00,1.13,935.91,23.13,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,249.20,0.0000,0.0,0.0,0,0.0,249.2,1.37,0,0,9144.0,1,0.0
51883,0.00,0.01,1.00,0.49,0.00,1.18,935.89,23.13,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,IDLE,0.0,1,0.00,0.0000,0,0,0,249.72,0.0000,0.0,0.0,0,0.0,249.7,1.37,0,0,9144.0,1,0.0
